X,Y,Name,Notes,ID_no,Area_ha
147.005482480675,-43.4894006340594,Eastern Australia,,"24",101899466.295
147.005312503115,-43.4883397763931,Eastern Australia,,"24",101899466.295
147.24458882467,-43.4863547477064,Eastern Australia,,"24",101899466.295
147.24537576001,-43.485655161164,Eastern Australia,,"24",101899466.295
147.246460316954,-43.4846749199493,Eastern Australia,,"24",101899466.295
147.245492481604,-43.484465348047,Eastern Australia,,"24",101899466.295
147.129605541936,-43.4837297659461,Eastern Australia,,"24",101899466.295
147.186963234398,-43.4805455402324,Eastern Australia,,"24",101899466.295
147.243924304683,-43.4777947886672,Eastern Australia,,"24",101899466.295
147.004687325509,-43.476219908546,Eastern Australia,,"24",101899466.295
147.009543463688,-43.4767304008188,Eastern Australia,,"24",101899466.295
147.241361540379,-43.4708253292189,Eastern Australia,,"24",101899466.295
147.237853021203,-43.4669244529848,Eastern Australia,,"24",101899466.295
147.114776550753,-43.449204574203,Eastern Australia,,"24",101899466.295
146.973027286607,-43.4477950146744,Eastern Australia,,"24",101899466.295
146.97207415642,-43.4466650058905,Eastern Australia,,"24",101899466.295
147.01536497587,-43.4445547917173,Eastern Australia,,"24",101899466.295
147.108030000008,-43.44151,Eastern Australia,,"24",101899466.295
147.10836450836,-43.4408044260663,Eastern Australia,,"24",101899466.295
147.340619581506,-43.4407408156115,Eastern Australia,,"24",101899466.295
147.113085146809,-43.4380649326382,Eastern Australia,,"24",101899466.295
147.098220230437,-43.4334903511234,Eastern Australia,,"24",101899466.295
147.094282499678,-43.4305548684412,Eastern Australia,,"24",101899466.295
147.183265762227,-43.42994,Eastern Australia,,"24",101899466.295
147.093768977059,-43.4293704244339,Eastern Australia,,"24",101899466.295
147.093651547408,-43.4288248938933,Eastern Australia,,"24",101899466.295
147.174036496234,-43.4272147667954,Eastern Australia,,"24",101899466.295
147.09305538224,-43.4265392928932,Eastern Australia,,"24",101899466.295
147.023186550703,-43.4252149999999,Eastern Australia,,"24",101899466.295
147.206782524335,-43.423244691823,Eastern Australia,,"24",101899466.295
147.208465250563,-43.4188699406795,Eastern Australia,,"24",101899466.295
147.357429893879,-43.4044300023645,Eastern Australia,,"24",101899466.295
147.359235179038,-43.4046405419274,Eastern Australia,,"24",101899466.295
147.359521540726,-43.403364268106,Eastern Australia,,"24",101899466.295
147.364103550752,-43.3995147820664,Eastern Australia,,"24",101899466.295
147.366580297329,-43.3925395809056,Eastern Australia,,"24",101899466.295
147.099341021879,-43.3998602399582,Eastern Australia,,"24",101899466.295
147.380391081081,-43.3815300135086,Eastern Australia,,"24",101899466.295
147.370544341856,-43.3497740844115,Eastern Australia,,"24",101899466.295
147.009284461119,-43.3409050082961,Eastern Australia,,"24",101899466.295
147.008768266069,-43.3402650386472,Eastern Australia,,"24",101899466.295
147.007630693334,-43.338475533402,Eastern Australia,,"24",101899466.295
147.042920532918,-43.3370391001847,Eastern Australia,,"24",101899466.295
147.041491540536,-43.3315847020982,Eastern Australia,,"24",101899466.295
147.031766307578,-43.3243454398548,Eastern Australia,,"24",101899466.295
147.221719908029,-43.319470198164,Eastern Australia,,"24",101899466.295
147.180205533024,-43.2878449999999,Eastern Australia,,"24",101899466.295
147.143316582797,-43.2899041848195,Eastern Australia,,"24",101899466.295
147.430562185836,-43.2532448936117,Eastern Australia,,"24",101899466.295
147.130796695812,-43.2585749507418,Eastern Australia,,"24",101899466.295
148.004961049257,-43.2458902322931,Eastern Australia,,"24",101899466.295
147.998833950458,-43.2461651792106,Eastern Australia,,"24",101899466.295
148.005067656105,-43.2453504432924,Eastern Australia,,"24",101899466.295
147.779816187923,-43.2367849599134,Eastern Australia,,"24",101899466.295
147.782310000217,-43.2344399874919,Eastern Australia,,"24",101899466.295
147.781297555958,-43.2338795991811,Eastern Australia,,"24",101899466.295
148.003119132096,-43.2381052433122,Eastern Australia,,"24",101899466.295
148.001149440983,-43.2309708944272,Eastern Australia,,"24",101899466.295
147.778786589908,-43.22718,Eastern Australia,,"24",101899466.295
147.99771556387,-43.2250801134995,Eastern Australia,,"24",101899466.295
147.781645796525,-43.2248341640336,Eastern Australia,,"24",101899466.295
147.779867469272,-43.2253102827752,Eastern Australia,,"24",101899466.295
147.983965407054,-43.2248199768487,Eastern Australia,,"24",101899466.295
147.987141472122,-43.2240901903749,Eastern Australia,,"24",101899466.295
147.980810035607,-43.2231999817506,Eastern Australia,,"24",101899466.295
148.011385556762,-43.22001,Eastern Australia,,"24",101899466.295
147.948436669771,-43.2158500147514,Eastern Australia,,"24",101899466.295
147.946635295427,-43.2138096038834,Eastern Australia,,"24",101899466.295
147.859666458557,-43.212285,Eastern Australia,,"24",101899466.295
147.290803230803,-43.1975350171741,Eastern Australia,,"24",101899466.295
147.413042333751,-43.195259921803,Eastern Australia,,"24",101899466.295
147.710033561847,-43.1913950163559,Eastern Australia,,"24",101899466.295
147.894765225429,-43.1895092928932,Eastern Australia,,"24",101899466.295
147.904844778032,-43.188565,Eastern Australia,,"24",101899466.295
147.413107471416,-43.1880198457063,Eastern Australia,,"24",101899466.295
147.412628598039,-43.1870443303569,Eastern Australia,,"24",101899466.295
147.704754801909,-43.1797052179642,Eastern Australia,,"24",101899466.295
147.70275421294,-43.1783655175323,Eastern Australia,,"24",101899466.295
147.293099940285,-43.1736502478332,Eastern Australia,,"24",101899466.295
147.696044381081,-43.156124872125,Eastern Australia,,"24",101899466.295
147.695953445469,-43.1552341123155,Eastern Australia,,"24",101899466.295
147.86756372198,-43.1490898154608,Eastern Australia,,"24",101899466.295
148.004065000338,-43.1452507596665,Eastern Australia,,"24",101899466.295
148.005884781897,-43.1394191912996,Eastern Australia,,"24",101899466.295
148.006341228249,-43.1385001547643,Eastern Australia,,"24",101899466.295
148.008203469148,-43.136985775911,Eastern Australia,,"24",101899466.295
148.009034649365,-43.1351300314222,Eastern Australia,,"24",101899466.295
147.672304131511,-43.1350600282693,Eastern Australia,,"24",101899466.295
148.054941136283,-43.1234754380963,Eastern Australia,,"24",101899466.295
148.053186253342,-43.122244929511,Eastern Australia,,"24",101899466.295
148.038587625081,-43.1200056616216,Eastern Australia,,"24",101899466.295
147.727169999496,-43.1121945742029,Eastern Australia,,"24",101899466.295
147.981003421853,-43.1121192214038,Eastern Australia,,"24",101899466.295
147.726968034673,-43.1111891404641,Eastern Australia,,"24",101899466.295
147.982716542643,-43.1067995508078,Eastern Australia,,"24",101899466.295
147.971190458666,-43.1002800101306,Eastern Australia,,"24",101899466.295
147.968961046403,-43.0972149437061,Eastern Australia,,"24",101899466.295
147.968739465178,-43.0961453886508,Eastern Australia,,"24",101899466.295
147.966512681322,-43.0922400122946,Eastern Australia,,"24",101899466.295
147.647500002385,-43.0821199768026,Eastern Australia,,"24",101899466.295
147.961670842441,-43.0810643050154,Eastern Australia,,"24",101899466.295
147.625172395101,-43.076785776562,Eastern Australia,,"24",101899466.295
147.489671301018,-43.0722546517647,Eastern Australia,,"24",101899466.295
147.489608866822,-43.0715248215187,Eastern Australia,,"24",101899466.295
147.625358022769,-43.0690550468181,Eastern Australia,,"24",101899466.295
147.485793677401,-43.0683500230626,Eastern Australia,,"24",101899466.295
147.288910885051,-43.2900392477669,Eastern Australia,,"24",101899466.295
147.623031551959,-43.0636099898583,Eastern Australia,,"24",101899466.295
147.481375194063,-43.0585248925181,Eastern Australia,,"24",101899466.295
147.417482810053,-43.0586546088088,Eastern Australia,,"24",101899466.295
147.41825132148,-43.0520641087148,Eastern Australia,,"24",101899466.295
147.418064395442,-43.0515548892681,Eastern Australia,,"24",101899466.295
147.418130082624,-43.0508094138669,Eastern Australia,,"24",101899466.295
147.484162918157,-43.0550357130236,Eastern Australia,,"24",101899466.295
147.626139717029,-43.03996,Eastern Australia,,"24",101899466.295
147.484806157763,-43.0370499423048,Eastern Australia,,"24",101899466.295
147.484955781175,-43.0363849078557,Eastern Australia,,"24",101899466.295
147.482997429934,-43.0308752747211,Eastern Australia,,"24",101899466.295
147.841202503401,-43.0303391505873,Eastern Australia,,"24",101899466.295
147.485038932201,-43.0279553037931,Eastern Australia,,"24",101899466.295
147.622694715919,-43.0263601179612,Eastern Australia,,"24",101899466.295
147.850384319507,-43.0260793560362,Eastern Australia,,"24",101899466.295
147.939512882209,-43.011370136688,Eastern Australia,,"24",101899466.295
147.835674911989,-43.0054443552866,Eastern Australia,,"24",101899466.295
147.837211524242,-43.0039395434457,Eastern Australia,,"24",101899466.295
147.987919591574,-42.9723700771878,Eastern Australia,,"24",101899466.295
147.99974270118,-42.9597354554758,Eastern Australia,,"24",101899466.295
148.001762857528,-42.9575201373605,Eastern Australia,,"24",101899466.295
147.635920517074,-42.9564650541266,Eastern Australia,,"24",101899466.295
147.996046723354,-42.9542196727339,Eastern Australia,,"24",101899466.295
147.993021666463,-42.9517851177999,Eastern Australia,,"24",101899466.295
147.823392270442,-42.9512701693245,Eastern Australia,,"24",101899466.295
147.642877269472,-42.950419771165,Eastern Australia,,"24",101899466.295
147.657664190894,-42.9420591862665,Eastern Australia,,"24",101899466.295
147.784341728814,-42.9458957220241,Eastern Australia,,"24",101899466.295
147.856691267514,-42.9392492805985,Eastern Australia,,"24",101899466.295
147.997489221839,-42.9232255547002,Eastern Australia,,"24",101899466.295
147.78440549426,-42.9115498562458,Eastern Australia,,"24",101899466.295
147.649771577849,-42.9071052748476,Eastern Australia,,"24",101899466.295
147.50177943217,-42.8944846192502,Eastern Australia,,"24",101899466.295
147.502001656757,-42.893634684858,Eastern Australia,,"24",101899466.295
147.973569865755,-42.8866692805985,Eastern Australia,,"24",101899466.295
147.974160482559,-42.88542,Eastern Australia,,"24",101899466.295
147.973704999768,-42.8850695134548,Eastern Australia,,"24",101899466.295
147.978124197266,-42.8822197490378,Eastern Australia,,"24",101899466.295
147.973124999805,-42.8817700110571,Eastern Australia,,"24",101899466.295
147.975661017826,-42.8816190380755,Eastern Australia,,"24",101899466.295
147.972985826582,-42.8711544402871,Eastern Australia,,"24",101899466.295
147.974779270891,-42.8702601285539,Eastern Australia,,"24",101899466.295
147.598519884503,-42.8665443207024,Eastern Australia,,"24",101899466.295
147.601121052075,-42.8670203854788,Eastern Australia,,"24",101899466.295
147.600813719278,-42.8637947276775,Eastern Australia,,"24",101899466.295
147.976571909691,-42.8561899949183,Eastern Australia,,"24",101899466.295
147.97567353678,-42.8552799820379,Eastern Australia,,"24",101899466.295
147.92100841469,-42.8426848929543,Eastern Australia,,"24",101899466.295
147.487953846419,-42.8198951039119,Eastern Australia,,"24",101899466.295
147.490638398469,-42.8187246094501,Eastern Australia,,"24",101899466.295
147.491763825482,-42.8185198021398,Eastern Australia,,"24",101899466.295
147.531238175523,-42.8145347623987,Eastern Australia,,"24",101899466.295
147.55969268836,-42.8125449352056,Eastern Australia,,"24",101899466.295
147.535351406251,-42.8053344261164,Eastern Australia,,"24",101899466.295
147.54761523119,-42.79298,Eastern Australia,,"24",101899466.295
147.891283296272,-42.7553041668114,Eastern Australia,,"24",101899466.295
148.009188362373,-42.7475296503231,Eastern Australia,,"24",101899466.295
147.945077170001,-42.7285404711073,Eastern Australia,,"24",101899466.295
147.946092548619,-42.7284195991811,Eastern Australia,,"24",101899466.295
148.079967569002,-42.7248499334803,Eastern Australia,,"24",101899466.295
148.092975030103,-42.718430341743,Eastern Australia,,"24",101899466.295
147.977782538574,-42.6426449015791,Eastern Australia,,"24",101899466.295
148.141772925035,-42.6259700363232,Eastern Australia,,"24",101899466.295
148.137804589569,-42.6237992880626,Eastern Australia,,"24",101899466.295
148.082242435557,-42.5753446440047,Eastern Australia,,"24",101899466.295
148.101228423274,-42.6558707526276,Eastern Australia,,"24",101899466.295
148.075491800479,-42.5666506464829,Eastern Australia,,"24",101899466.295
148.070192748698,-42.562444704024,Eastern Australia,,"24",101899466.295
147.90944523361,-42.5151898256331,Eastern Australia,,"24",101899466.295
148.163063795676,-42.4139904503828,Eastern Australia,,"24",101899466.295
148.314625796866,-42.3600999900095,Eastern Australia,,"24",101899466.295
148.312800733889,-42.3560504963711,Eastern Australia,,"24",101899466.295
148.340244321022,-42.3470499288508,Eastern Australia,,"24",101899466.295
148.27750142474,-42.3190094065909,Eastern Australia,,"24",101899466.295
148.026201273004,-42.2540549999488,Eastern Australia,,"24",101899466.295
148.329255126266,-42.2327,Eastern Australia,,"24",101899466.295
148.3355785884,-42.2299851788854,Eastern Australia,,"24",101899466.295
148.332919442549,-42.2299099895598,Eastern Australia,,"24",101899466.295
148.353914012532,-42.2034802002453,Eastern Australia,,"24",101899466.295
148.356443569861,-42.180349791393,Eastern Australia,,"24",101899466.295
148.267872634337,-42.1769249906714,Eastern Australia,,"24",101899466.295
148.262354925243,-42.1780347283322,Eastern Australia,,"24",101899466.295
148.340505664629,-42.1343606585046,Eastern Australia,,"24",101899466.295
148.339099250785,-42.133490193633,Eastern Australia,,"24",101899466.295
148.269736370917,-42.1250697323561,Eastern Australia,,"24",101899466.295
148.356310623896,-42.1191850491838,Eastern Australia,,"24",101899466.295
148.357454388768,-42.1175700312247,Eastern Australia,,"24",101899466.295
148.35890818357,-42.1170749267558,Eastern Australia,,"24",101899466.295
148.348590596442,-42.1172450359597,Eastern Australia,,"24",101899466.295
148.325311077685,-42.0828247138272,Eastern Australia,,"24",101899466.295
148.309663181989,-41.8888456960043,Eastern Australia,,"24",101899466.295
148.313197434843,-41.8756145063944,Eastern Australia,,"24",101899466.295
148.312640138042,-41.8739147088958,Eastern Australia,,"24",101899466.295
148.312875878284,-41.8711993598155,Eastern Australia,,"24",101899466.295
148.290235921021,-41.8581599154403,Eastern Australia,,"24",101899466.295
148.303113047332,-41.3974199584815,Eastern Australia,,"24",101899466.295
148.342561165916,-41.3482153162482,Eastern Australia,,"24",101899466.295
148.340145379114,-41.2497388745172,Eastern Australia,,"24",101899466.295
144.679896163979,-41.1764295180813,Eastern Australia,,"24",101899466.295
146.416735896841,-41.1535602361107,Eastern Australia,,"24",101899466.295
146.556651505838,-41.1535195527864,Eastern Australia,,"24",101899466.295
146.555106266589,-41.1532251995603,Eastern Australia,,"24",101899466.295
146.554662041129,-41.1501407589533,Eastern Australia,,"24",101899466.295
146.427008440949,-41.147890178843,Eastern Australia,,"24",101899466.295
146.546863409413,-41.1329048684413,Eastern Australia,,"24",101899466.295
146.546873249415,-41.1239545259002,Eastern Australia,,"24",101899466.295
146.814032045321,-41.1149195729936,Eastern Australia,,"24",101899466.295
146.810209965673,-41.1121301536906,Eastern Australia,,"24",101899466.295
146.811686429944,-41.1120799617988,Eastern Australia,,"24",101899466.295
146.810447833752,-41.1116702600745,Eastern Australia,,"24",101899466.295
146.809833718979,-41.1115053162277,Eastern Australia,,"24",101899466.295
146.813513000161,-41.1027544452998,Eastern Australia,,"24",101899466.295
146.813719401993,-41.1019698089188,Eastern Australia,,"24",101899466.295
146.793568505301,-41.0938300130584,Eastern Australia,,"24",101899466.295
146.795018490084,-41.092210134221,Eastern Australia,,"24",101899466.295
147.373494201723,-40.9662650042688,Eastern Australia,,"24",101899466.295
144.614739808466,-40.9458146671799,Eastern Australia,,"24",101899466.295
144.612975852225,-40.945919869554,Eastern Australia,,"24",101899466.295
144.611357500333,-40.9420199932155,Eastern Australia,,"24",101899466.295
146.983930844517,-40.9422402060105,Eastern Australia,,"24",101899466.295
144.611057429861,-40.9406804904336,Eastern Australia,,"24",101899466.295
144.611214053631,-40.9363499822591,Eastern Australia,,"24",101899466.295
144.612821559416,-40.9338096025262,Eastern Australia,,"24",101899466.295
144.618477738387,-40.9334698652069,Eastern Australia,,"24",101899466.295
144.614895317634,-40.9330656834307,Eastern Australia,,"24",101899466.295
144.617923716437,-40.9309799931174,Eastern Australia,,"24",101899466.295
148.328748338413,-40.9237700763804,Eastern Australia,,"24",101899466.295
145.579631646044,-40.9039402124296,Eastern Australia,,"24",101899466.295
147.543004643117,-40.8976301040643,Eastern Australia,,"24",101899466.295
144.64964360585,-40.8973898326166,Eastern Australia,,"24",101899466.295
147.549550180708,-40.8921452162663,Eastern Australia,,"24",101899466.295
147.553325018671,-40.8907393049213,Eastern Australia,,"24",101899466.295
145.516458871972,-40.8691499358448,Eastern Australia,,"24",101899466.295
147.881675809997,-40.8696948985281,Eastern Australia,,"24",101899466.295
147.761181415865,-40.8564297146938,Eastern Australia,,"24",101899466.295
147.270335998454,-40.8343741253176,Eastern Australia,,"24",101899466.295
144.705552499574,-40.8325748470406,Eastern Australia,,"24",101899466.295
144.704551537296,-40.8320003772969,Eastern Australia,,"24",101899466.295
144.705289183425,-40.8309855346581,Eastern Australia,,"24",101899466.295
144.705409454781,-40.8301000263066,Eastern Australia,,"24",101899466.295
144.705992144469,-40.8294251347648,Eastern Australia,,"24",101899466.295
144.702488254766,-40.8276356516735,Eastern Australia,,"24",101899466.295
144.70027166858,-40.8271305178027,Eastern Australia,,"24",101899466.295
144.700649594832,-40.8252605587997,Eastern Australia,,"24",101899466.295
147.628002173539,-40.8231693558643,Eastern Australia,,"24",101899466.295
147.625145718797,-40.8217354287465,Eastern Australia,,"24",101899466.295
147.624362059459,-40.8212551400714,Eastern Australia,,"24",101899466.295
144.699221889542,-40.8213753657559,Eastern Australia,,"24",101899466.295
144.697941480482,-40.8212701048188,Eastern Australia,,"24",101899466.295
144.70023041667,-40.8200094698833,Eastern Australia,,"24",101899466.295
144.699807711936,-40.8189297894852,Eastern Australia,,"24",101899466.295
144.700075401253,-40.818525167004,Eastern Australia,,"24",101899466.295
144.699263258249,-40.8170249876093,Eastern Australia,,"24",101899466.295
144.699663374571,-40.8169201842885,Eastern Australia,,"24",101899466.295
144.700138619151,-40.8163705138604,Eastern Australia,,"24",101899466.295
144.698091816556,-40.8136401351132,Eastern Australia,,"24",101899466.295
144.695550703358,-40.8123599854067,Eastern Australia,,"24",101899466.295
147.615095,-40.80976,Eastern Australia,,"24",101899466.295
144.696655789121,-40.804010583636,Eastern Australia,,"24",101899466.295
144.700830489762,-40.8023895146248,Eastern Australia,,"24",101899466.295
144.697759513382,-40.8023146242949,Eastern Australia,,"24",101899466.295
144.699262199476,-40.8010000354918,Eastern Australia,,"24",101899466.295
144.703231897262,-40.7915207556891,Eastern Australia,,"24",101899466.295
144.702241357692,-40.78877,Eastern Australia,,"24",101899466.295
144.700665714781,-40.788539903572,Eastern Australia,,"24",101899466.295
147.633905814685,-40.7966097205383,Eastern Australia,,"24",101899466.295
147.936702199015,-40.7700259300318,Eastern Australia,,"24",101899466.295
145.01837427746,-40.7630447986565,Eastern Australia,,"24",101899466.295
147.935817283429,-40.7612999814847,Eastern Australia,,"24",101899466.295
145.05537975089,-40.7729194631214,Eastern Australia,,"24",101899466.295
144.917597423062,-40.7495599107875,Eastern Australia,,"24",101899466.295
147.951046092847,-40.7428849945226,Eastern Australia,,"24",101899466.295
148.087962729698,-40.7403005942663,Eastern Australia,,"24",101899466.295
147.040825198873,-42.1908902529593,Eastern Australia,,"24",101899466.295
145.284765666063,-40.7371146440047,Eastern Australia,,"24",101899466.295
144.978886000782,-40.7371397996038,Eastern Australia,,"24",101899466.295
145.298435319825,-40.7364801079485,Eastern Australia,,"24",101899466.295
147.958223000287,-40.7348247746565,Eastern Australia,,"24",101899466.295
144.850074854851,-40.7335891381019,Eastern Australia,,"24",101899466.295
144.978872978061,-40.7330397103831,Eastern Australia,,"24",101899466.295
148.128498037515,-40.7310450975092,Eastern Australia,,"24",101899466.295
147.977555287462,-40.730854971678,Eastern Australia,,"24",101899466.295
147.973590350467,-40.73019,Eastern Australia,,"24",101899466.295
147.973990928196,-40.7289893656153,Eastern Australia,,"24",101899466.295
144.87204609375,-40.7302658146132,Eastern Australia,,"24",101899466.295
148.104669483833,-40.7355903071014,Eastern Australia,,"24",101899466.295
144.678280089091,-40.7248052282181,Eastern Australia,,"24",101899466.295
144.677191403914,-40.7241397300314,Eastern Australia,,"24",101899466.295
144.86538399183,-40.7257159028105,Eastern Australia,,"24",101899466.295
147.971188725174,-40.7245458033118,Eastern Australia,,"24",101899466.295
148.079754017826,-40.7244600195066,Eastern Australia,,"24",101899466.295
147.973729792759,-40.7233702942684,Eastern Australia,,"24",101899466.295
144.675554711836,-40.7177498727419,Eastern Australia,,"24",101899466.295
144.676736431347,-40.7159698333459,Eastern Australia,,"24",101899466.295
148.076609273941,-40.7151599742532,Eastern Australia,,"24",101899466.295
144.87061973179,-40.7155296756757,Eastern Australia,,"24",101899466.295
148.076639474889,-40.7145199908785,Eastern Australia,,"24",101899466.295
145.036915668525,-40.7143048539207,Eastern Australia,,"24",101899466.295
145.038032271288,-40.7141349890707,Eastern Australia,,"24",101899466.295
144.677555109255,-40.7135747984657,Eastern Australia,,"24",101899466.295
144.82911857621,-40.7126247212485,Eastern Australia,,"24",101899466.295
144.687171210599,-40.7004758817846,Eastern Australia,,"24",101899466.295
144.760249227735,-40.6956754053934,Eastern Australia,,"24",101899466.295
144.832860404371,-40.6963650573581,Eastern Australia,,"24",101899466.295
144.684988382973,-40.6853106715195,Eastern Australia,,"24",101899466.295
144.679487998077,-40.6717000656475,Eastern Australia,,"24",101899466.295
144.672127649265,-40.6710307399401,Eastern Australia,,"24",101899466.295
144.702951422429,-40.6553744130017,Eastern Australia,,"24",101899466.295
144.702741246991,-40.6445849940802,Eastern Australia,,"24",101899466.295
144.96988888296,-41.0520860136731,Eastern Australia,,"24",101899466.295
144.733313387044,-40.6396898986723,Eastern Australia,,"24",101899466.295
144.734765103623,-40.6392102374348,Eastern Australia,,"24",101899466.295
